Mean,Variance,Median,Lower Quartile,Upper Quartile,IQR,Skewness,Kurtosis,Peak_to_Avg,Min_Max_Ratio,Power_Range,Coefficient_Var,Label
-33.77776850473776,439.5793652729164,-38.130234415959265,-45.51176402573827,-18.86462608591363,26.647137939824642,0.09925700047410313,-0.8075803885865782,-0.0435888464202009,-47.36428747356562,71.2083830853977,-0.6207085016932842,0.0
-23.46194128757418,385.3427228038427,-19.00418917202069,-39.599961439017456,-11.914298606225511,27.685662832791945,-0.3925075976157764,-0.49641094915178385,-0.522781035218693,-5.4811048511726534,79.49371905135082,-0.8366804806481678,1.0
-32.675803411953986,428.1933567615039,-29.919367977659654,-51.2368205909334,-20.238585894546752,30.998234696386646,-0.10754816685459215,-1.0330542181948346,-0.001714831498780077,-1289.466158544238,72.30933167309269,-0.6332769604164017,1.0
-38.67734361233258,349.67511001639093,-41.83793615101386,-54.01518987530089,-21.99297771474115,32.02221216055974,0.2368660036276841,-1.2816752509583367,0.18524902276794428,9.369159331904319,59.96452536166356,-0.48347689167421604,0.0
-32.446914422570266,297.307669059904,-31.701431928726308,-38.14294202154291,-20.86180366189668,17.281138359646228,-0.8816839381275156,0.8983878501412574,0.14183523972797799,17.43889609679132,75.65370486611093,-0.5314099143400066,0.0
-27.154238063582035,513.7175123460842,-27.871675875546636,-51.52643268637767,-5.29258033128591,46.233852355091756,0.01099726044416956,-1.3774105348702983,-0.35902220207913205,-6.718550543936868,75.24795123666311,-0.8346887579820961,1.0
-28.22641793747623,424.63968438403856,-29.13845011994092,-47.92268419415651,-11.531601220691103,36.39108297346541,0.1855183357131095,-1.2282472580906425,-0.19356042944230986,-11.40497809015429,67.77481584615182,-0.7300532211876025,1.0
-34.22417291846832,375.917915378299,-34.94641600767318,-43.52015086928294,-19.519894373986087,24.000256495296856,0.04555215416373044,-0.8369546665939263,-0.04531511291983879,-43.51734963442586,69.04072265819634,-0.5665177874366631,0.0
-40.12508941644919,455.98613546794786,-38.53326383333807,-58.676302753596694,-22.698341046421106,35.97796170717559,-0.04726209725453205,-1.3964241800259425,0.14701320761233733,12.602061814995704,68.43961244615889,-0.5321815397573706,0.0
-36.825706528803096,445.9049644743368,-28.74721398542239,-50.28391240765589,-19.825768019260927,30.458144388394963,-0.3229295622221071,-1.0144529801874898,-0.01714676777940134,-117.1764195610434,74.62153560651686,-0.5734163420415908,0.0
-28.25904387530913,517.4651010974369,-20.23711006717785,-47.462995951566114,-8.40073071729039,39.06226523427573,-0.15296848593898596,-1.0071629844111134,-0.5062916830595272,-5.001236634945549,85.86160624240665,-0.8049762534257257,1.0
-32.446731797548225,387.86652347903174,-31.596172906763485,-48.43553551084476,-16.54129111868346,31.894244392161298,-0.2360754589825544,-0.9236999026971069,0.06259498329110556,35.71970030504248,70.5158027923892,-0.6069741419029475,0.0
-29.245604498856174,297.0594589407996,-25.247762700141365,-42.63911075465505,-16.309979642735893,26.329131111919157,-0.23700225821904397,-0.7752079927213251,-0.11286137255156616,-18.702896278448325,65.0333313225848,-0.589333447795761,0.0
-34.79867458119432,558.5396766410611,-27.985645016597317,-55.428340424035255,-14.131887458206633,41.29645296582862,-0.2710733337844761,-1.2054207640565215,0.05074928403525907,44.11844331341689,76.14750808911224,-0.6791478213709847,0.0
-33.590207861209365,435.2807703193636,-34.010686592317825,-46.68980949450583,-18.965934659177293,27.723874835328537,0.1197050357865447,-0.6089354550196924,-0.3622903281559043,-5.718335985279736,81.75816784918642,-0.6211150454419317,0.0
-30.35679984796344,471.5501100847763,-23.45718084391183,-47.190816133465944,-11.974493272982693,35.21632286048325,-0.1802845718423046,-0.9973228611444003,-0.3412937244023685,-6.598356915657085,78.72342482091187,-0.715332468899971,1.0
-26.926974959120674,523.2870668392638,-23.520502088063317,-47.19675712196821,-10.05723771445431,37.1395194075139,-0.1962344069242204,-1.0722875910487617,-0.4337475252957557,-5.770260628226101,79.07331826245637,-0.8495372652923182,1.0
-33.21281693256286,602.2575317200319,-31.976276255035792,-53.0215549172174,-9.768256200971756,43.253298716245645,-0.07321235944446337,-1.1291293146178654,-0.1299405727248277,-18.22586756166433,82.97293155947526,-0.7388995605574626,0.0
-23.36054124271748,464.0234315220593,-19.671035377940896,-31.24318785952638,-7.768783424892018,23.474404434634362,-0.8530487775800184,0.2555897254361921,-0.38643596930308366,-8.364740582493809,84.53882272461574,-0.9221191790250524,0.0
-38.051609177701984,341.0351391615448,-43.53297507709371,-47.47480643799375,-22.204536042574418,25.27027039541933,-0.09285014900584498,-0.8520682495698866,0.2631639544207671,7.295176322392129,63.03871184131352,-0.4853181543008637,0.0
-31.186890470122524,544.0022047866373,-30.90183640920611,-44.79026011220242,-10.329199054997911,34.4610610572045,-0.20148443955494627,-1.006660401912211,-0.25878143398942915,-9.081970530460408,81.36743277490083,-0.7478736896349536,0.0
-35.837814965335184,224.96415187009137,-37.107436708050415,-45.88983822392055,-24.43974769482683,21.450090529093718,0.24186504468746475,-0.826828159290887,0.1728533012300466,9.602553724366276,53.290107296376796,-0.4185189590739964,0.0
-31.940001583504408,495.60466844137665,-36.5204755436376,-46.72386389102812,-10.227752721408109,36.49611116962001,0.08010546683261711,-1.1368252181662621,-0.19190540074551202,-11.679123859160898,77.7161673625939,-0.6969999725410677,1.0
-21.288186976041594,271.9016591707134,-22.762398295995748,-33.31336931011154,-10.697395562745237,22.615973747366304,0.010468955348920261,-0.8274150206530693,-0.5639983334608858,-4.06809814024222,60.85013034001777,-0.7745817366817686,1.0
-34.833776395105026,488.0303263746638,-27.077111293517348,-50.061947657009625,-19.695674815293764,30.366272841715862,-0.6317940410877719,-0.807474317323357,0.008940121849568302,255.73364265289527,79.32869383763239,-0.6341950461655186,0.0
-35.87813083165253,317.43458202718386,-36.432743246241145,-49.18963697453315,-24.56794044854509,24.62169652598806,0.17755628327626943,-0.8266983430208916,0.03585299085537905,50.201241800737755,63.28944156412349,-0.49658924534574755,0.0
-34.08242832031105,590.8424121743544,-34.550600261200856,-52.49228194804038,-10.698635546680087,41.79364640136029,-0.20503372639915723,-1.1668376170206325,-0.017236864282449773,-129.57791590215155,76.71115556858923,-0.7131900922476663,1.0
-37.60930778631604,474.708763137531,-34.932989526167205,-59.28502280907818,-21.128074940423776,38.1569478686544,-0.10983843809695606,-1.2200330137382582,0.0517960881313451,38.27507243957106,72.61240100441277,-0.5793196829156818,0.0
-43.95997965597742,539.8578034708706,-48.83710998972567,-59.86245725367978,-31.9573920871267,27.90506516655308,0.3172222815905369,-0.526472210576145,-0.06602210721977876,-30.378447993690358,91.0706263508964,-0.5285452922299445,0.0
-29.226993388210452,294.59589578047525,-24.217250280794488,-37.52970344474428,-18.57186099214193,18.95784245260235,-0.7570692560695025,-0.4977725764794583,0.1842875689950594,11.881733971798445,58.610886046960886,-0.5872583556338244,1.0
-26.68383890819988,471.2038984912717,-25.582794066888653,-41.20999188058566,-6.4888977856736725,34.72109409491199,-0.3084098518655269,-0.8147309764190069,-0.22807605472382889,-11.511795906572821,76.14609802434596,-0.8134973215043605,0.0
-35.02277950396621,395.41512575526355,-33.322634248157385,-50.751351408513,-19.943612072876412,30.80773933563659,-0.17883365558374434,-0.8363861847843501,-0.02661432128870851,-81.1609736082773,76.58286022011995,-0.5677746905108649,0.0
-35.029825848376774,260.81249345232686,-32.7118341950803,-40.05929566091951,-24.292285807023802,15.767009853895708,-1.5293582905498675,2.831368937858299,0.3731222689517497,6.6401335224551685,73.7188468847401,-0.46102684799917265,0.0
-32.89424454815887,527.4608426028349,-27.118063820757783,-49.36545824949859,-17.922419952754414,31.443038296744174,-0.39456899872647905,-0.7968426183682125,-0.10421769619131288,-22.987396212879307,82.23268940744255,-0.698192525720623,0.0
-35.74785191995439,409.2155062670555,-30.852581002749112,-49.48736177481159,-19.263449182800265,30.223912592011324,-0.4025934467661395,-1.2328191838946125,0.2804074937772153,7.3237916795162255,63.38947003348812,-0.5658822748115794,0.0
-33.28986872136589,509.75517836127636,-35.599559556417105,-44.60933415994329,-12.135908067975786,32.473426091967504,-0.4361624991840447,-0.8742071248268304,-0.01781690662610157,-126.10967103951747,75.39160366228975,-0.6782171079573497,0.0
-29.340041762737336,400.95148906483996,-28.10190842266033,-45.89944102518555,-15.804661301995353,30.0947797231902,0.003108706107634954,-0.8964841597690536,-0.20553140313334337,-11.127106577931231,73.13009020943133,-0.6824725492761818,0.0
-17.625586240757634,372.40822855460067,-16.560789443383555,-32.075570959753165,-3.1431780103572198,28.932392949395947,-0.29869112369192596,-1.240310853138655,-0.5249120580910528,-5.433186556366338,59.5190877202036,-1.0948788419860391,1.0
-31.90758891478048,196.1986779890401,-30.9398830591867,-43.05369967960855,-20.038331778773916,23.015367900834633,0.013408894515143646,-1.1142392802846999,0.23627352405686775,7.402451164045962,48.26755737816428,-0.4389894166771089,0.0
-26.058675245209844,429.6199603257013,-21.87734971432237,-40.48267873394856,-10.773902562782006,29.708776171166555,-0.326150562239222,-0.8575349265452945,-0.23737297940350885,-10.630528064867834,71.94208960796635,-0.7954078848021083,1.0
-35.74921446820631,320.13057750284895,-33.5943505368667,-49.73592791032294,-23.297504970668047,26.438422939654895,-0.11864180083321593,-0.5520050078072654,0.03859897192859107,54.10221024067933,73.27483322388899,-0.5004919259378678,0.0
-32.27047037164475,431.22094723764184,-35.977058075154,-47.48225811214094,-19.274085541583137,28.208172570557803,0.13788656870435204,-1.0014621111864705,-0.1503709887682277,-13.332632509338817,69.54970893133975,-0.6434941882814369,1.0
-25.922534115213477,349.7463820349746,-25.42224076943394,-43.68386481949392,-9.616073736928252,34.06779108256567,0.00818158824873501,-1.4224983592601288,-0.10004477899374889,-20.799352194199663,56.53474945711764,-0.7214382435464407,1.0
-30.115590969993008,431.76475366391196,-26.613458039532105,-50.103825508720305,-13.19370442908427,36.910121079636035,-0.27283766831410394,-1.2446757519622298,0.010519355094271075,214.96027342744026,67.78188612680606,-0.6899731701647173,0.0
-36.16398731873797,539.2128763769197,-35.42093011278866,-57.598708763393745,-15.752229808555951,41.84647895483779,-0.07402337435789796,-1.3171232423611383,-0.05047262847729336,-40.461865274243344,75.67999010534623,-0.6421016989260636,0.0
-38.659696563469836,416.9299637262923,-39.0597936406687,-51.72760792226141,-25.870010096281383,25.85759782598003,0.11177863462455746,-0.7211119098771901,-0.03884551993829617,-49.11335307742977,75.25802935365161,-0.5281692500002747,0.0
-23.96565547800127,519.214231147452,-20.19419220690231,-41.895354933635566,-5.567108377589184,36.32824655604638,-0.4039503758287558,-0.857539012108298,-0.4705432114022082,-6.084050741508947,79.8859652751741,-0.9507886353256662,1.0
-36.74527986650936,393.93414994447323,-33.90314486815715,-49.59811831632851,-22.846921631641372,26.751196684687137,-0.39898468797345177,-0.6428444638276276,0.16468936017506974,13.305514127887777,74.4675156128808,-0.540144870448372,0.0
-27.091663784816454,606.13667537161,-22.085924278085102,-46.4161706271249,-6.5996146327658085,39.81655599435909,-0.2696340773996394,-1.2092183186234362,-0.2385840020366053,-10.497841988493645,74.31788342406591,-0.9087608394243236,1.0
-30.613285138976625,538.6186637854901,-33.71959529261143,-50.0397146957475,-12.7213681430588,37.318346552688695,-0.037218705445513374,-1.2055722974092309,-0.28146508609804183,-7.871727915750507,76.443872923789,-0.7581074464021451,1.0
